timestamp, name, index, utilization.gpu [%], memory.total [MiB], memory.used [MiB], power.draw [W]
2022/11/17 17:59:18.153, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.60 W
2022/11/17 17:59:19.154, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.58 W
2022/11/17 17:59:19.156, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.45 W
2022/11/17 17:59:20.157, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.49 W
2022/11/17 17:59:20.159, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.48 W
2022/11/17 17:59:21.160, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.80 W
2022/11/17 17:59:21.162, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.49 W
2022/11/17 17:59:22.163, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.64 W
2022/11/17 17:59:22.164, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.45 W
2022/11/17 17:59:23.166, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.39 W
2022/11/17 17:59:23.167, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.61 W
2022/11/17 17:59:24.169, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.69 W
2022/11/17 17:59:24.170, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.42 W
2022/11/17 17:59:25.171, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.80 W
2022/11/17 17:59:25.173, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.21 W
2022/11/17 17:59:26.174, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.46 W
2022/11/17 17:59:26.176, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.58 W
2022/11/17 17:59:27.177, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.59 W
2022/11/17 17:59:27.184, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.60 W
2022/11/17 17:59:28.186, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.69 W
2022/11/17 17:59:28.187, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.30 W
2022/11/17 17:59:29.188, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.60 W
2022/11/17 17:59:29.190, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.52 W
2022/11/17 17:59:30.192, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.69 W
2022/11/17 17:59:30.193, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.63 W
2022/11/17 17:59:31.195, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.57 W
2022/11/17 17:59:31.196, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.50 W
2022/11/17 17:59:32.198, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.50 W
2022/11/17 17:59:32.199, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.41 W
2022/11/17 17:59:33.200, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.83 W
2022/11/17 17:59:33.202, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.50 W
2022/11/17 17:59:34.203, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.65 W
2022/11/17 17:59:34.205, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.61 W
2022/11/17 17:59:35.206, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.39 W
2022/11/17 17:59:35.208, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.39 W
2022/11/17 17:59:36.209, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.68 W
2022/11/17 17:59:36.211, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.44 W
2022/11/17 17:59:37.212, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.79 W
2022/11/17 17:59:37.214, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.48 W
2022/11/17 17:59:38.215, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.42 W
2022/11/17 17:59:38.216, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.48 W
2022/11/17 17:59:39.218, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.56 W
2022/11/17 17:59:39.219, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.49 W
2022/11/17 17:59:40.221, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.68 W
2022/11/17 17:59:40.222, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.65 W
2022/11/17 17:59:41.224, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.55 W
2022/11/17 17:59:41.225, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.45 W
2022/11/17 17:59:42.227, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.62 W
2022/11/17 17:59:42.228, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.27 W
2022/11/17 17:59:43.229, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.55 W
2022/11/17 17:59:43.231, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.68 W
2022/11/17 17:59:44.232, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.70 W
2022/11/17 17:59:44.234, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.66 W
2022/11/17 17:59:45.235, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.56 W
2022/11/17 17:59:45.237, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.30 W
2022/11/17 17:59:46.238, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.62 W
2022/11/17 17:59:46.240, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.53 W
2022/11/17 17:59:47.241, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.58 W
2022/11/17 17:59:47.243, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 27.03 W
2022/11/17 17:59:48.244, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.50 W
2022/11/17 17:59:48.246, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.68 W
2022/11/17 17:59:49.247, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.77 W
2022/11/17 17:59:49.249, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.45 W
2022/11/17 17:59:50.250, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.62 W
2022/11/17 17:59:50.252, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.22 W
2022/11/17 17:59:51.253, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.37 W
2022/11/17 17:59:51.255, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.54 W
2022/11/17 17:59:52.256, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.68 W
2022/11/17 17:59:52.258, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.53 W
2022/11/17 17:59:53.259, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.79 W
2022/11/17 17:59:53.261, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.21 W
2022/11/17 17:59:54.262, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.40 W
2022/11/17 17:59:54.264, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.45 W
2022/11/17 17:59:55.265, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.57 W
2022/11/17 17:59:55.267, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.55 W
2022/11/17 17:59:56.268, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.72 W
2022/11/17 17:59:56.270, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.34 W
2022/11/17 17:59:57.271, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.55 W
2022/11/17 17:59:57.272, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.34 W
2022/11/17 17:59:58.274, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.60 W
2022/11/17 17:59:58.276, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.44 W
2022/11/17 17:59:59.277, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.58 W
2022/11/17 17:59:59.279, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.38 W
2022/11/17 18:00:00.280, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.58 W
2022/11/17 18:00:00.281, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.53 W
2022/11/17 18:00:01.283, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.53 W
2022/11/17 18:00:01.285, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.41 W
2022/11/17 18:00:02.286, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.75 W
2022/11/17 18:00:02.288, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.43 W
2022/11/17 18:00:03.289, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.60 W
2022/11/17 18:00:03.291, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.39 W
2022/11/17 18:00:04.292, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.37 W
2022/11/17 18:00:04.294, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.52 W
2022/11/17 18:00:05.295, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.69 W
2022/11/17 18:00:05.297, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.33 W
2022/11/17 18:00:06.298, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.73 W
2022/11/17 18:00:06.300, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.17 W
2022/11/17 18:00:07.301, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.41 W
2022/11/17 18:00:07.303, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.48 W
2022/11/17 18:00:08.304, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.56 W
2022/11/17 18:00:08.306, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.48 W
2022/11/17 18:00:09.307, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.74 W
2022/11/17 18:00:09.309, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.14 W
2022/11/17 18:00:10.310, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.55 W
2022/11/17 18:00:10.312, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.39 W
2022/11/17 18:00:11.313, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.63 W
2022/11/17 18:00:11.315, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.43 W
2022/11/17 18:00:12.316, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.58 W
2022/11/17 18:00:12.318, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.23 W
2022/11/17 18:00:13.319, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.55 W
2022/11/17 18:00:13.321, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.33 W
2022/11/17 18:00:14.322, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.77 W
2022/11/17 18:00:14.324, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.39 W
2022/11/17 18:00:15.325, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.59 W
2022/11/17 18:00:15.327, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.30 W
2022/11/17 18:00:16.328, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.41 W
2022/11/17 18:00:16.330, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.42 W
2022/11/17 18:00:17.331, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.76 W
2022/11/17 18:00:17.333, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.26 W
2022/11/17 18:00:18.334, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.72 W
2022/11/17 18:00:18.336, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.13 W
2022/11/17 18:00:19.337, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.39 W
2022/11/17 18:00:19.339, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.45 W
2022/11/17 18:00:20.340, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.61 W
2022/11/17 18:00:20.342, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.53 W
2022/11/17 18:00:21.344, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.75 W
2022/11/17 18:00:21.345, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.01 W
2022/11/17 18:00:22.347, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.72 W
2022/11/17 18:00:22.348, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.38 W
2022/11/17 18:00:23.350, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.39 W
2022/11/17 18:00:23.351, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.54 W
2022/11/17 18:00:24.353, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.58 W
2022/11/17 18:00:24.354, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.26 W
2022/11/17 18:00:25.356, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.73 W
2022/11/17 18:00:25.357, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.26 W
2022/11/17 18:00:26.359, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.51 W
2022/11/17 18:00:26.361, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.30 W
2022/11/17 18:00:27.362, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.59 W
2022/11/17 18:00:27.364, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.44 W
2022/11/17 18:00:28.365, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.60 W
2022/11/17 18:00:28.367, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.29 W
2022/11/17 18:00:29.368, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.51 W
2022/11/17 18:00:29.370, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.47 W
2022/11/17 18:00:30.372, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.69 W
2022/11/17 18:00:30.373, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.33 W
2022/11/17 18:00:31.375, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.53 W
2022/11/17 18:00:31.376, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.19 W
2022/11/17 18:00:32.378, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.39 W
2022/11/17 18:00:32.379, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.48 W
2022/11/17 18:00:33.381, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.74 W
2022/11/17 18:00:33.383, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.49 W
2022/11/17 18:00:34.384, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.73 W
2022/11/17 18:00:34.386, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.10 W
2022/11/17 18:00:35.387, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.42 W
2022/11/17 18:00:35.389, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.45 W
2022/11/17 18:00:36.390, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.64 W
2022/11/17 18:00:36.392, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.51 W
2022/11/17 18:00:37.393, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.82 W
2022/11/17 18:00:37.395, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.24 W
2022/11/17 18:00:38.396, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.52 W
2022/11/17 18:00:38.398, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.32 W
2022/11/17 18:00:39.400, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.58 W
2022/11/17 18:00:39.401, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.42 W
2022/11/17 18:00:40.403, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.60 W
2022/11/17 18:00:40.405, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.49 W
2022/11/17 18:00:41.406, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.54 W
2022/11/17 18:00:41.408, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.20 W
2022/11/17 18:00:42.409, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.70 W
2022/11/17 18:00:42.411, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.33 W
2022/11/17 18:00:43.412, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.56 W
2022/11/17 18:00:43.414, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.42 W
2022/11/17 18:00:44.415, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.42 W
2022/11/17 18:00:44.417, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.32 W
2022/11/17 18:00:45.418, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.77 W
2022/11/17 18:00:45.420, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.45 W
2022/11/17 18:00:46.422, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.69 W
2022/11/17 18:00:46.423, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.34 W
2022/11/17 18:00:47.425, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.39 W
2022/11/17 18:00:47.426, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.26 W
2022/11/17 18:00:48.428, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.39 W
2022/11/17 18:00:48.430, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.55 W
2022/11/17 18:00:49.431, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.60 W
2022/11/17 18:00:49.433, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.43 W
2022/11/17 18:00:50.434, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.76 W
2022/11/17 18:00:50.436, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.09 W
2022/11/17 18:00:51.437, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.50 W
2022/11/17 18:00:51.439, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.43 W
2022/11/17 18:00:52.440, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.58 W
2022/11/17 18:00:52.442, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.50 W
2022/11/17 18:00:53.444, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.64 W
2022/11/17 18:00:53.445, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.27 W
2022/11/17 18:00:54.447, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.54 W
2022/11/17 18:00:54.448, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.33 W
2022/11/17 18:00:55.450, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.64 W
2022/11/17 18:00:55.452, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.46 W
2022/11/17 18:00:56.453, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.53 W
2022/11/17 18:00:56.455, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.38 W
2022/11/17 18:00:57.456, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.40 W
2022/11/17 18:00:57.458, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.46 W
2022/11/17 18:00:58.459, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.73 W
2022/11/17 18:00:58.461, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.30 W
2022/11/17 18:00:59.463, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.67 W
2022/11/17 18:00:59.464, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.27 W
2022/11/17 18:01:00.466, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.57 W
2022/11/17 18:01:00.468, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.54 W
2022/11/17 18:01:01.469, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.42 W
2022/11/17 18:01:01.471, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.39 W
2022/11/17 18:01:02.472, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.81 W
2022/11/17 18:01:02.474, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.10 W
2022/11/17 18:01:03.475, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.72 W
2022/11/17 18:01:03.477, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.43 W
2022/11/17 18:01:04.478, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.39 W
2022/11/17 18:01:04.480, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.50 W
2022/11/17 18:01:05.482, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.65 W
2022/11/17 18:01:05.483, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.28 W
2022/11/17 18:01:06.485, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.82 W
2022/11/17 18:01:06.487, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.36 W
2022/11/17 18:01:07.488, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.52 W
2022/11/17 18:01:07.490, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.53 W
2022/11/17 18:01:08.492, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.59 W
2022/11/17 18:01:08.493, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.38 W
2022/11/17 18:01:09.495, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.64 W
2022/11/17 18:01:09.497, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.48 W
2022/11/17 18:01:10.498, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.57 W
2022/11/17 18:01:10.500, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.30 W
